dataSource,dateOfReport,reportNo,region,province,cityMunicipality,dswd,lgu,ngos,others,grandTotal,notes,index,agency,agencyCode,aidCategory,aidCategoryCode,aidType,assistanceType,agencyAllocated,value,shareOfTotalBudget,date,beneficiaryTargetValue,beneficiaryValue,beneficiaryCategory,beneficiaryType,shareOfPop,link,infoText
DSWD Dromic Reports,5/20/20,123,REGION II,,,12767853.88,421765782.5,0,0,434540994.4,,916,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,REGION III,,,17554174.71,786883091.5,0,0,804437266.2,,917,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,CALABARZON,,,36347849.74,6303764930,22804054.8,0,6362916835,,918,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,MIMAROPA,,,6728977.5,124402148.5,0,0,131131126,,919,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,180000,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,REGION V,,,29959095.71,332054896.8,3076950,0,365090942.5,,920,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,999220,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,REGION VI,,,10258878,103427573.2,603150,0,114289601.2,,921,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,REGION VII,,,36929766.5,373200000,0,0,410129766.5,,922,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,2484448.46,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,REGION VIII,,,2889405.71,152552607,0,1922270,157364282.7,,923,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,REGION IX,,,20572160,781000,0,0,21353160,,924,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,REGION X,,,3635840.18,0,0,0,3635840.18,,925,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,620504.9,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,REGION XI,,,33639382.59,279888138,0,0,313527520.6,,926,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,REGION XII,,,7428113,0,0,0,7428113,,927,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,CARAGA,,,4071390,529948191.8,2965600,0,536985181.8,,928,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,CAR,,,33942506.72,170249202.3,366417,6414283,210972409,,929,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,595089.76,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,BARMM,,,222000,0,0,0,222000,,930,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,NCR,,,100796386.7,1328185294,365410000,0,1794391681,,931,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,564000,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,REGION I,,,19380389.4,627039094.1,3724418.03,20931692.56,671075594.1,,932,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,279412.77,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,REGION II,,,12767853.88,421765782.5,0,0,434540994.4,,933,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,REGION III,,,19772098.45,786883091.5,0,0,806655190,,934,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,2217923.74,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,CALABARZON,,,41411329.74,6410884444,22804054.8,0,6475099828,,935,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,5063480,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,MIMAROPA,,,6850544.5,124402148.5,0,0,131252693,,936,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,121567,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,REGION V,,,31848885.71,332054896.8,3076950,0,366980732.5,,937,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,1889790,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,REGION VI,,,10258878,103427573.2,603150,0,114289601.2,,938,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,REGION VII,,,38005976.4,373200000,0,0,411205976.4,,939,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,1076209.9,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,REGION VIII,,,2889405.71,152552607,0,1922270,157364282.7,,940,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,REGION IX,,,20572160,781000,0,0,21353160,,941,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,REGION X,,,3824410.18,0,0,0,3824410.18,,942,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,188570,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,REGION XI,,,33639382.59,279888138,0,0,313527520.6,,943,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,REGION XII,,,7428113,0,0,0,7428113,,944,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,CARAGA,,,5533847.7,529948191.8,2965600,0,538447639.5,,945,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,1462457.7,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,CAR,,,34048054.96,170249202.3,366417,6414283,211077957.3,,946,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,105548.24,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/21/20,125,BARMM,,,222000,0,0,0,222000,,947,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/22/20,127,NCR,,,101360386.7,1328185294,365410000,0,1794955681,,948,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,564000,,5/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/22/20,127,REGION I,,,19380389.4,627039094.1,3724418.03,20931692.56,671075594.1,,949,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/22/20,127,REGION II,,,13388521.48,421765782.5,0,0,435161662,,950,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,620667.6,,5/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/22/20,127,REGION III,,,19772098.45,786883091.5,0,0,806655190,,951,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/22/20,127,CALABARZON,,,41999265.74,6669646839,22804054.8,0,6734450159,,952,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,587936,,5/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/22/20,127,MIMAROPA,,,6850544.5,124402148.5,0,0,131252693,,953,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
